well,fluor,target,content,sample,date,biological_set_name,cq,cq_mean,cq_std._dev,starting_quantity_(sq),log_starting_quantity,sq_mean,sq_std._dev,set_point,well_note,file_name,run,id,dilution,location,type,frequency
f03,cal red 610,sxta,unkn,fib,2021-07-06,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_toxins_ju29-au3_ts_rerun_results,NA,NA,NA,inlet,passive,bi-weekly
f04,cal red 610,sxta,unkn,fib,2021-07-20,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_toxins_ju29-au3_ts_rerun_results,NA,NA,NA,inlet,passive,bi-weekly
f05,cal red 610,sxta,unkn,fog,2021-07-27,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_toxins_ju29-au3_ts_rerun_results,NA,NA,NA,outlet,grab,weekly
g03,cal red 610,sxta,unkn,foa,2021-07-06,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_toxins_ju29-au3_ts_rerun_results,NA,NA,NA,outlet,passive,weekly
g04,cal red 610,sxta,unkn,foa,2021-07-20,toxins,38.1431263004355,38.1431263004355,0,NA,NA,NA,0,60,NA,cyanodtec_fl_toxins_ju29-au3_ts_rerun_results,NA,NA,NA,outlet,passive,weekly
g05,cal red 610,sxta,unkn,fia,2021-08-03,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_toxins_ju29-au3_ts_rerun_results,NA,NA,NA,inlet,passive,weekly
h03,cal red 610,sxta,unkn,fob,2021-07-06,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_toxins_ju29-au3_ts_rerun_results,NA,NA,NA,outlet,passive,bi-weekly
h04,cal red 610,sxta,unkn,fob,2021-07-20,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_toxins_ju29-au3_ts_rerun_results,NA,NA,NA,outlet,passive,bi-weekly
h12,cal red 610,sxta,ntc,NA,NA,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_toxins_ju29-au3_ts_rerun_results,NA,NA,NA,NA,NA,NA
a01,fam,mcye_ndaf,pos ctrl,NA,NA,toxins,25.7311727450261,25.7311727450261,0,NA,NA,NA,0,60,NA,cyanodtec_fl_toxins_ju29-au3_ts_rerun_results,NA,NA,NA,NA,NA,NA
a04,fam,mcye_ndaf,unkn,fia,2021-07-13,toxins,14.5195107444113,14.5195107444113,0,NA,NA,NA,0,60,NA,cyanodtec_fl_toxins_ju29-au3_ts_rerun_results,NA,NA,NA,inlet,passive,weekly
a05,fam,mcye_ndaf,unkn,fig,2021-07-20,toxins,33.299928295416,33.299928295416,0,NA,NA,NA,0,60,NA,cyanodtec_fl_toxins_ju29-au3_ts_rerun_results,NA,NA,NA,inlet,grab,weekly
b03,fam,mcye_ndaf,unkn,fia,2021-06-29,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_toxins_ju29-au3_ts_rerun_results,NA,NA,NA,inlet,passive,weekly
b04,fam,mcye_ndaf,unkn,foa,2021-07-13,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_toxins_ju29-au3_ts_rerun_results,NA,NA,NA,outlet,passive,weekly
b05,fam,mcye_ndaf,unkn,fog,2021-07-20,toxins,32.8146840100847,32.8146840100847,0,NA,NA,NA,0,60,NA,cyanodtec_fl_toxins_ju29-au3_ts_rerun_results,NA,NA,NA,outlet,grab,weekly
c03,fam,mcye_ndaf,unkn,fib,2021-06-29,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_toxins_ju29-au3_ts_rerun_results,NA,NA,NA,inlet,passive,bi-weekly
c04,fam,mcye_ndaf,unkn,fig,2021-07-13,toxins,32.657022325333,32.657022325333,0,NA,NA,NA,0,60,NA,cyanodtec_fl_toxins_ju29-au3_ts_rerun_results,NA,NA,NA,inlet,grab,weekly
c05,fam,mcye_ndaf,unkn,fia,2021-07-27,toxins,35.6582636339574,35.6582636339574,0,NA,NA,NA,0,60,NA,cyanodtec_fl_toxins_ju29-au3_ts_rerun_results,NA,NA,NA,inlet,passive,weekly
d03,fam,mcye_ndaf,unkn,fob,2021-06-29,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_toxins_ju29-au3_ts_rerun_results,NA,NA,NA,outlet,passive,bi-weekly
d04,fam,mcye_ndaf,unkn,fog,2021-07-13,toxins,33.3963553697597,33.3963553697597,0,NA,NA,NA,0,60,NA,cyanodtec_fl_toxins_ju29-au3_ts_rerun_results,NA,NA,NA,outlet,grab,weekly
d05,fam,mcye_ndaf,unkn,foa,2021-07-27,toxins,36.4816800198891,36.4816800198891,0,NA,NA,NA,0,60,NA,cyanodtec_fl_toxins_ju29-au3_ts_rerun_results,NA,NA,NA,outlet,passive,weekly
e03,fam,mcye_ndaf,unkn,fia,2021-07-06,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_toxins_ju29-au3_ts_rerun_results,NA,NA,NA,inlet,passive,weekly
e04,fam,mcye_ndaf,unkn,fia,2021-07-20,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_toxins_ju29-au3_ts_rerun_results,NA,NA,NA,inlet,passive,weekly
e05,fam,mcye_ndaf,unkn,fig,2021-07-27,toxins,31.8066388971599,31.8066388971599,0,NA,NA,NA,0,60,NA,cyanodtec_fl_toxins_ju29-au3_ts_rerun_results,NA,NA,NA,inlet,grab,weekly
f03,fam,mcye_ndaf,unkn,fib,2021-07-06,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_toxins_ju29-au3_ts_rerun_results,NA,NA,NA,inlet,passive,bi-weekly
f04,fam,mcye_ndaf,unkn,fib,2021-07-20,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_toxins_ju29-au3_ts_rerun_results,NA,NA,NA,inlet,passive,bi-weekly
f05,fam,mcye_ndaf,unkn,fog,2021-07-27,toxins,29.4480357287594,29.4480357287594,0,NA,NA,NA,0,60,NA,cyanodtec_fl_toxins_ju29-au3_ts_rerun_results,NA,NA,NA,outlet,grab,weekly
g03,fam,mcye_ndaf,unkn,foa,2021-07-06,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_toxins_ju29-au3_ts_rerun_results,NA,NA,NA,outlet,passive,weekly
g04,fam,mcye_ndaf,unkn,foa,2021-07-20,toxins,35.8223832703725,35.8223832703725,0,NA,NA,NA,0,60,NA,cyanodtec_fl_toxins_ju29-au3_ts_rerun_results,NA,NA,NA,outlet,passive,weekly
g05,fam,mcye_ndaf,unkn,fia,2021-08-03,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_toxins_ju29-au3_ts_rerun_results,NA,NA,NA,inlet,passive,weekly
h03,fam,mcye_ndaf,unkn,fob,2021-07-06,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_toxins_ju29-au3_ts_rerun_results,NA,NA,NA,outlet,passive,bi-weekly
h04,fam,mcye_ndaf,unkn,fob,2021-07-20,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_toxins_ju29-au3_ts_rerun_results,NA,NA,NA,outlet,passive,bi-weekly
h12,fam,mcye_ndaf,ntc,NA,NA,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_toxins_ju29-au3_ts_rerun_results,NA,NA,NA,NA,NA,NA
a01,cal orange 560,iac,pos ctrl,NA,NA,16s rrna,33.5960233107054,33.5960233107054,0,NA,NA,NA,0,60,NA,cyanodtec_gl-cl-t0_16s_cl-wl-t0_toxins_ts_results,NA,NA,NA,NA,NA,NA
a12,cal orange 560,cyra,ntc,NA,NA,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_gl-cl-t0_16s_cl-wl-t0_toxins_ts_results,NA,NA,NA,NA,NA,NA
b01,cal orange 560,iac,unkn,gl,NA,16s rrna,31.7529204078116,31.7529204078116,0,NA,NA,NA,0,60,NA,cyanodtec_gl-cl-t0_16s_cl-wl-t0_toxins_ts_results,NA,NA,NA,gl,grab,weekly
c01,cal orange 560,iac,unkn,cl,NA,16s rrna,33.2248917358036,33.2248917358036,0,NA,NA,NA,0,60,NA,cyanodtec_gl-cl-t0_16s_cl-wl-t0_toxins_ts_results,NA,NA,NA,cl,NA,NA
f12,cal orange 560,cyra,unkn,NA,NA,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_gl-cl-t0_16s_cl-wl-t0_toxins_ts_results,NA,NA,NA,NA,NA,NA
g12,cal orange 560,cyra,unkn,NA,NA,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_gl-cl-t0_16s_cl-wl-t0_toxins_ts_results,NA,NA,NA,NA,NA,NA
h01,cal orange 560,iac,ntc,NA,NA,16s rrna,33.9877966320054,33.9877966320054,0,NA,NA,NA,0,60,NA,cyanodtec_gl-cl-t0_16s_cl-wl-t0_toxins_ts_results,NA,NA,NA,NA,NA,NA
h12,cal orange 560,cyra,pos ctrl,NA,NA,toxins,18.6729311558883,18.6729311558883,0,NA,NA,NA,0,60,NA,cyanodtec_gl-cl-t0_16s_cl-wl-t0_toxins_ts_results,NA,NA,NA,NA,NA,NA
a12,cal red 610,sxta,ntc,NA,NA,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_gl-cl-t0_16s_cl-wl-t0_toxins_ts_results,NA,NA,NA,NA,NA,NA
f12,cal red 610,sxta,unkn,NA,NA,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_gl-cl-t0_16s_cl-wl-t0_toxins_ts_results,NA,NA,NA,NA,NA,NA
g12,cal red 610,sxta,unkn,NA,NA,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_gl-cl-t0_16s_cl-wl-t0_toxins_ts_results,NA,NA,NA,NA,NA,NA
h12,cal red 610,sxta,pos ctrl,NA,NA,toxins,18.2637559471486,18.2637559471486,0,NA,NA,NA,0,60,NA,cyanodtec_gl-cl-t0_16s_cl-wl-t0_toxins_ts_results,NA,NA,NA,NA,NA,NA
a01,fam,total_cyano,pos ctrl,NA,NA,16s rrna,18.9399629250455,18.9399629250455,0,NA,NA,NA,0,60,NA,cyanodtec_gl-cl-t0_16s_cl-wl-t0_toxins_ts_results,NA,NA,NA,NA,NA,NA
a12,fam,mcye_ndaf,ntc,NA,NA,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_gl-cl-t0_16s_cl-wl-t0_toxins_ts_results,NA,NA,NA,NA,NA,NA
b01,fam,total_cyano,unkn,gl,NA,16s rrna,24.1313331351916,24.1313331351916,0,NA,NA,NA,0,60,NA,cyanodtec_gl-cl-t0_16s_cl-wl-t0_toxins_ts_results,NA,NA,NA,gl,grab,weekly
c01,fam,total_cyano,unkn,cl,NA,16s rrna,24.0325866213153,24.0325866213153,0,NA,NA,NA,0,60,NA,cyanodtec_gl-cl-t0_16s_cl-wl-t0_toxins_ts_results,NA,NA,NA,cl,NA,NA
f12,fam,mcye_ndaf,unkn,NA,NA,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_gl-cl-t0_16s_cl-wl-t0_toxins_ts_results,NA,NA,NA,NA,NA,NA
g12,fam,mcye_ndaf,unkn,NA,NA,toxins,30.4914192525552,30.4914192525552,0,NA,NA,NA,0,60,NA,cyanodtec_gl-cl-t0_16s_cl-wl-t0_toxins_ts_results,NA,NA,NA,NA,NA,NA
h01,fam,total_cyano,ntc,NA,NA,16s rrna,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_gl-cl-t0_16s_cl-wl-t0_toxins_ts_results,NA,NA,NA,NA,NA,NA
h12,fam,mcye_ndaf,pos ctrl,NA,NA,toxins,19.4378353707851,19.4378353707851,0,NA,NA,NA,0,60,NA,cyanodtec_gl-cl-t0_16s_cl-wl-t0_toxins_ts_results,NA,NA,NA,NA,NA,NA
a01,cal orange 560,iac,pos ctrl,NA,NA,16s rrna,33.3948674131385,33.3948674131385,0,NA,NA,NA,0,60,NA,cyanodtec_lp-cl-t0_16s_ts_results,NA,NA,NA,NA,NA,NA
b01,cal orange 560,iac,unkn,lp,NA,16s rrna,32.0025251397856,32.0025251397856,0,NA,NA,NA,0,60,NA,cyanodtec_lp-cl-t0_16s_ts_results,NA,NA,NA,lp,NA,NA
c01,cal orange 560,iac,unkn,cl,NA,16s rrna,32.8964698062528,32.8964698062528,0,NA,NA,NA,0,60,NA,cyanodtec_lp-cl-t0_16s_ts_results,NA,NA,NA,cl,NA,NA
h12,cal orange 560,iac,ntc,NA,NA,16s rrna,33.4991116762975,33.4991116762975,0,NA,NA,NA,0,60,NA,cyanodtec_lp-cl-t0_16s_ts_results,NA,NA,NA,NA,NA,NA
a01,fam,total_cyano,pos ctrl,NA,NA,16s rrna,18.5229441471298,18.5229441471298,0,NA,NA,NA,0,60,NA,cyanodtec_lp-cl-t0_16s_ts_results,NA,NA,NA,NA,NA,NA
b01,fam,total_cyano,unkn,lp,NA,16s rrna,21.0346358408002,21.0346358408002,0,NA,NA,NA,0,60,NA,cyanodtec_lp-cl-t0_16s_ts_results,NA,NA,NA,lp,NA,NA
c01,fam,total_cyano,unkn,cl,NA,16s rrna,23.6580808765091,23.6580808765091,0,NA,NA,NA,0,60,NA,cyanodtec_lp-cl-t0_16s_ts_results,NA,NA,NA,cl,NA,NA
h12,fam,total_cyano,ntc,NA,NA,16s rrna,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_lp-cl-t0_16s_ts_results,NA,NA,NA,NA,NA,NA
a01,cal orange 560,iac,pos ctrl,NA,NA,16s rrna,33.1659370499591,33.1659370499591,0,NA,NA,NA,0,60,NA,cyanodtec_lp-gl_16s_ts_results,NA,NA,NA,NA,NA,NA
a02,cal orange 560,iac,unkn,gl,NA,16s rrna,31.1519444151704,31.1519444151704,0,NA,NA,NA,0,60,NA,cyanodtec_lp-gl_16s_ts_results,NA,NA,NA,gl,grab,weekly
b01,cal orange 560,iac,unkn,lp,NA,16s rrna,31.8657129234242,31.8657129234242,0,NA,NA,NA,0,60,NA,cyanodtec_lp-gl_16s_ts_results,NA,NA,NA,lp,NA,NA
b02,cal orange 560,iac,unkn,gl,NA,16s rrna,33.1469131895073,33.1469131895073,0,NA,NA,NA,0,60,NA,cyanodtec_lp-gl_16s_ts_results,NA,NA,NA,gl,grab,weekly
c01,cal orange 560,iac,unkn,lp,NA,16s rrna,33.0213280014203,33.0213280014203,0,NA,NA,NA,0,60,NA,cyanodtec_lp-gl_16s_ts_results,NA,NA,NA,lp,NA,NA
c02,cal orange 560,iac,unkn,gl,NA,16s rrna,30.089968307289,30.089968307289,0,NA,NA,NA,0,60,NA,cyanodtec_lp-gl_16s_ts_results,NA,NA,NA,gl,grab,weekly
d01,cal orange 560,iac,unkn,lp,NA,16s rrna,32.9910206423937,32.9910206423937,0,NA,NA,NA,0,60,NA,cyanodtec_lp-gl_16s_ts_results,NA,NA,NA,lp,NA,NA
e01,cal orange 560,iac,unkn,lp,NA,16s rrna,32.8283895237196,32.8283895237196,0,NA,NA,NA,0,60,NA,cyanodtec_lp-gl_16s_ts_results,NA,NA,NA,lp,NA,NA
f01,cal orange 560,iac,unkn,lp,NA,16s rrna,32.2356664999564,32.2356664999564,0,NA,NA,NA,0,60,NA,cyanodtec_lp-gl_16s_ts_results,NA,NA,NA,lp,NA,NA
g01,cal orange 560,iac,unkn,gl,NA,16s rrna,29.9436225378575,29.9436225378575,0,NA,NA,NA,0,60,NA,cyanodtec_lp-gl_16s_ts_results,NA,NA,NA,gl,grab,weekly
h01,cal orange 560,iac,unkn,gl,NA,16s rrna,32.2173449912084,32.2173449912084,0,NA,NA,NA,0,60,NA,cyanodtec_lp-gl_16s_ts_results,NA,NA,NA,gl,grab,weekly
h12,cal orange 560,iac,ntc,NA,NA,16s rrna,33.2988295888831,33.2988295888831,0,NA,NA,NA,0,60,NA,cyanodtec_lp-gl_16s_ts_results,NA,NA,NA,NA,NA,NA
a01,fam,total_cyano,pos ctrl,NA,NA,16s rrna,18.0257958603138,18.0257958603138,0,NA,NA,NA,0,60,NA,cyanodtec_lp-gl_16s_ts_results,NA,NA,NA,NA,NA,NA
a02,fam,total_cyano,unkn,gl,NA,16s rrna,24.1509910108086,24.1509910108086,0,NA,NA,NA,0,60,NA,cyanodtec_lp-gl_16s_ts_results,NA,NA,NA,gl,grab,weekly
b01,fam,total_cyano,unkn,lp,NA,16s rrna,20.5457988933179,20.5457988933179,0,NA,NA,NA,0,60,NA,cyanodtec_lp-gl_16s_ts_results,NA,NA,NA,lp,NA,NA
b02,fam,total_cyano,unkn,gl,NA,16s rrna,30.9020826364898,30.9020826364898,0,NA,NA,NA,0,60,NA,cyanodtec_lp-gl_16s_ts_results,NA,NA,NA,gl,grab,weekly
c01,fam,total_cyano,unkn,lp,NA,16s rrna,27.6577932457973,27.6577932457973,0,NA,NA,NA,0,60,NA,cyanodtec_lp-gl_16s_ts_results,NA,NA,NA,lp,NA,NA
c02,fam,total_cyano,unkn,gl,NA,16s rrna,27.3392027952832,27.3392027952832,0,NA,NA,NA,0,60,NA,cyanodtec_lp-gl_16s_ts_results,NA,NA,NA,gl,grab,weekly
d01,fam,total_cyano,unkn,lp,NA,16s rrna,27.3119876498476,27.3119876498476,0,NA,NA,NA,0,60,NA,cyanodtec_lp-gl_16s_ts_results,NA,NA,NA,lp,NA,NA
e01,fam,total_cyano,unkn,lp,NA,16s rrna,31.5029161558316,31.5029161558316,0,NA,NA,NA,0,60,NA,cyanodtec_lp-gl_16s_ts_results,NA,NA,NA,lp,NA,NA
f01,fam,total_cyano,unkn,lp,NA,16s rrna,24.1460188408554,24.1460188408554,0,NA,NA,NA,0,60,NA,cyanodtec_lp-gl_16s_ts_results,NA,NA,NA,lp,NA,NA
g01,fam,total_cyano,unkn,gl,NA,16s rrna,24.4951185171377,24.4951185171377,0,NA,NA,NA,0,60,NA,cyanodtec_lp-gl_16s_ts_results,NA,NA,NA,gl,grab,weekly
h01,fam,total_cyano,unkn,gl,NA,16s rrna,26.0568287809458,26.0568287809458,0,NA,NA,NA,0,60,NA,cyanodtec_lp-gl_16s_ts_results,NA,NA,NA,gl,grab,weekly
h12,fam,total_cyano,ntc,NA,NA,16s rrna,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_lp-gl_16s_ts_results,NA,NA,NA,NA,NA,NA
a01,cal orange 560,cyra,pos ctrl,NA,NA,toxins,19.1790980727999,19.1790980727999,0,NA,NA,NA,0,60,NA,cyanodtec_lp-wl-t0_toxins_ts_results,NA,NA,NA,NA,NA,NA
b01,cal orange 560,cyra,unkn,lp,NA,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_lp-wl-t0_toxins_ts_results,NA,NA,NA,lp,NA,NA
c01,cal orange 560,cyra,unkn,wl,NA,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_lp-wl-t0_toxins_ts_results,NA,NA,NA,wl,NA,NA
h12,cal orange 560,cyra,ntc,NA,NA,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_lp-wl-t0_toxins_ts_results,NA,NA,NA,NA,NA,NA
a01,cal red 610,sxta,pos ctrl,NA,NA,toxins,19.2205380968194,19.2205380968194,0,NA,NA,NA,0,60,NA,cyanodtec_lp-wl-t0_toxins_ts_results,NA,NA,NA,NA,NA,NA
b01,cal red 610,sxta,unkn,lp,NA,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_lp-wl-t0_toxins_ts_results,NA,NA,NA,lp,NA,NA
c01,cal red 610,sxta,unkn,wl,NA,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_lp-wl-t0_toxins_ts_results,NA,NA,NA,wl,NA,NA
h12,cal red 610,sxta,ntc,NA,NA,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_lp-wl-t0_toxins_ts_results,NA,NA,NA,NA,NA,NA
a01,fam,mcye_ndaf,pos ctrl,NA,NA,toxins,18.6817586604337,18.6817586604337,0,NA,NA,NA,0,60,NA,cyanodtec_lp-wl-t0_toxins_ts_results,NA,NA,NA,NA,NA,NA
b01,fam,mcye_ndaf,unkn,lp,NA,toxins,27.6365396935385,27.6365396935385,0,NA,NA,NA,0,60,NA,cyanodtec_lp-wl-t0_toxins_ts_results,NA,NA,NA,lp,NA,NA
c01,fam,mcye_ndaf,unkn,wl,NA,toxins,35.9983429274396,35.9983429274396,0,NA,NA,NA,0,60,NA,cyanodtec_lp-wl-t0_toxins_ts_results,NA,NA,NA,wl,NA,NA
h12,fam,mcye_ndaf,ntc,NA,NA,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_lp-wl-t0_toxins_ts_results,NA,NA,NA,NA,NA,NA
a01,cal orange 560,iac,std-01,NA,NA,16s rrna,34.9905901834287,34.7723267666303,0.308671084206215,200000,5.30102999566398,200000,0,60,NA,cyanodtec_stdcurves_wlsample_110821_ts_results,NA,NA,NA,NA,NA,NA
a02,cal orange 560,iac,std-01,NA,NA,16s rrna,34.5540633498319,34.7723267666303,0.308671084206215,200000,5.30102999566398,200000,0,60,NA,cyanodtec_stdcurves_wlsample_110821_ts_results,NA,NA,NA,NA,NA,NA
a11,cal orange 560,cyra,std-06,NA,NA,toxins,19.6192754612115,19.5156687000993,0.146522086718315,200000,5.30102999566398,200000,0,60,NA,cyanodtec_stdcurves_wlsample_110821_ts_results,NA,NA,NA,NA,NA,NA
a12,cal orange 560,cyra,std-06,NA,NA,toxins,19.4120619389872,19.5156687000993,0.146522086718315,200000,5.30102999566398,200000,0,60,NA,cyanodtec_stdcurves_wlsample_110821_ts_results,NA,NA,NA,NA,NA,NA
b01,cal orange 560,iac,std-02,NA,NA,16s rrna,34.7728733206412,34.7090544609002,0.0902534969808352,20000,4.30102999566398,20000,0,60,NA,cyanodtec_stdcurves_wlsample_110821_ts_results,NA,NA,NA,NA,NA,NA
b02,cal orange 560,iac,std-02,NA,NA,16s rrna,34.6452356011593,34.7090544609002,0.0902534969808352,20000,4.30102999566398,20000,0,60,NA,cyanodtec_stdcurves_wlsample_110821_ts_results,NA,NA,NA,NA,NA,NA
b11,cal orange 560,cyra,std-07,NA,NA,toxins,22.7481203994973,22.7698593439431,0.0307435100668814,20000,4.30102999566398,20000,0,60,NA,cyanodtec_stdcurves_wlsample_110821_ts_results,NA,NA,NA,NA,NA,NA
b12,cal orange 560,cyra,std-07,NA,NA,toxins,22.7915982883889,22.7698593439431,0.0307435100668814,20000,4.30102999566398,20000,0,60,NA,cyanodtec_stdcurves_wlsample_110821_ts_results,NA,NA,NA,NA,NA,NA
c01,cal orange 560,iac,std-03,NA,NA,16s rrna,34.4715775612858,34.7024709794739,0.326532603464298,2000,3.30102999566398,2000,0,60,NA,cyanodtec_stdcurves_wlsample_110821_ts_results,NA,NA,NA,NA,NA,NA
c02,cal orange 560,iac,std-03,NA,NA,16s rrna,34.933364397662,34.7024709794739,0.326532603464298,2000,3.30102999566398,2000,0,60,NA,cyanodtec_stdcurves_wlsample_110821_ts_results,NA,NA,NA,NA,NA,NA
c11,cal orange 560,cyra,std-08,NA,NA,toxins,26.1192411812397,26.154362724465,0.049669362760674,2000,3.30102999566398,2000,0,60,NA,cyanodtec_stdcurves_wlsample_110821_ts_results,NA,NA,NA,NA,NA,NA
c12,cal orange 560,cyra,std-08,NA,NA,toxins,26.1894842676903,26.154362724465,0.049669362760674,2000,3.30102999566398,2000,0,60,NA,cyanodtec_stdcurves_wlsample_110821_ts_results,NA,NA,NA,NA,NA,NA
d01,cal orange 560,iac,std-04,NA,NA,16s rrna,34.7261315747432,34.7372778142348,0.0157631630584165,200,2.30102999566398,200,0,60,NA,cyanodtec_stdcurves_wlsample_110821_ts_results,NA,NA,NA,NA,NA,NA
d02,cal orange 560,iac,std-04,NA,NA,16s rrna,34.7484240537263,34.7372778142348,0.0157631630584165,200,2.30102999566398,200,0,60,NA,cyanodtec_stdcurves_wlsample_110821_ts_results,NA,NA,NA,NA,NA,NA
d11,cal orange 560,cyra,std-09,NA,NA,toxins,29.4165540974562,29.4000635083171,0.0233212148120243,200,2.30102999566398,200,0,60,NA,cyanodtec_stdcurves_wlsample_110821_ts_results,NA,NA,NA,NA,NA,NA
d12,cal orange 560,cyra,std-09,NA,NA,toxins,29.383572919178,29.4000635083171,0.0233212148120243,200,2.30102999566398,200,0,60,NA,cyanodtec_stdcurves_wlsample_110821_ts_results,NA,NA,NA,NA,NA,NA
e01,cal orange 560,iac,std-05,NA,NA,16s rrna,34.5568315991762,34.5939988043772,0.0525623656707196,20,1.30102999566398,20,0,60,NA,cyanodtec_stdcurves_wlsample_110821_ts_results,NA,NA,NA,NA,NA,NA
e02,cal orange 560,iac,std-05,NA,NA,16s rrna,34.6311660095782,34.5939988043772,0.0525623656707196,20,1.30102999566398,20,0,60,NA,cyanodtec_stdcurves_wlsample_110821_ts_results,NA,NA,NA,NA,NA,NA
e11,cal orange 560,cyra,std-10,NA,NA,toxins,32.6828939216147,32.7242923866968,0.058546270780565,20,1.30102999566398,20,0,60,NA,cyanodtec_stdcurves_wlsample_110821_ts_results,NA,NA,NA,NA,NA,NA
e12,cal orange 560,cyra,std-10,NA,NA,toxins,32.765690851779,32.7242923866968,0.058546270780565,20,1.30102999566398,20,0,60,NA,cyanodtec_stdcurves_wlsample_110821_ts_results,NA,NA,NA,NA,NA,NA
f01,cal orange 560,iac,ntc,NA,NA,16s rrna,34.8538826708866,34.8538826708866,0,NA,NA,NA,0,60,NA,cyanodtec_stdcurves_wlsample_110821_ts_results,NA,NA,NA,NA,NA,NA
f02,cal orange 560,iac,unkn,wl,NA,16s rrna,31.137387534509,31.137387534509,0,716.378515072173,2.85514255243451,716.378515072173,0,60,NA,cyanodtec_stdcurves_wlsample_110821_ts_results,NA,NA,NA,wl,NA,NA
f11,cal orange 560,cyra,ntc,NA,NA,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_stdcurves_wlsample_110821_ts_results,NA,NA,NA,NA,NA,NA
f12,cal orange 560,cyra,unkn,wl,NA,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_stdcurves_wlsample_110821_ts_results,NA,NA,NA,wl,NA,NA
a11,cal red 610,sxta,std-06,NA,NA,toxins,18.6466438630692,18.5399588385849,0.15087540852789,200000,5.30102999566398,200000,0,60,NA,cyanodtec_stdcurves_wlsample_110821_ts_results,NA,NA,NA,NA,NA,NA
a12,cal red 610,sxta,std-06,NA,NA,toxins,18.4332738141005,18.5399588385849,0.15087540852789,200000,5.30102999566398,200000,0,60,NA,cyanodtec_stdcurves_wlsample_110821_ts_results,NA,NA,NA,NA,NA,NA
b11,cal red 610,sxta,std-07,NA,NA,toxins,21.8477899118689,21.8628671172178,0.0213223882871769,20000,4.30102999566398,20000,0,60,NA,cyanodtec_stdcurves_wlsample_110821_ts_results,NA,NA,NA,NA,NA,NA
b12,cal red 610,sxta,std-07,NA,NA,toxins,21.8779443225668,21.8628671172178,0.0213223882871769,20000,4.30102999566398,20000,0,60,NA,cyanodtec_stdcurves_wlsample_110821_ts_results,NA,NA,NA,NA,NA,NA
c11,cal red 610,sxta,std-08,NA,NA,toxins,25.2472453414963,25.2735639651736,0.0372201545474914,2000,3.30102999566398,2000,0,60,NA,cyanodtec_stdcurves_wlsample_110821_ts_results,NA,NA,NA,NA,NA,NA
c12,cal red 610,sxta,std-08,NA,NA,toxins,25.299882588851,25.2735639651736,0.0372201545474914,2000,3.30102999566398,2000,0,60,NA,cyanodtec_stdcurves_wlsample_110821_ts_results,NA,NA,NA,NA,NA,NA
d11,cal red 610,sxta,std-09,NA,NA,toxins,28.5029682994908,28.5293619857981,0.0373263091367287,200,2.30102999566398,200,0,60,NA,cyanodtec_stdcurves_wlsample_110821_ts_results,NA,NA,NA,NA,NA,NA
